Common Population Name,NMFS_POPID,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Start Year,End Year,Year,Spawners,FracWild,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Natural Spawners inc Jacks,Total Spawners inc. Jacks,Total Spawners exc. Jacks,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Contact Agency
Middle Fork Salmon River Lower Mainstem,81,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Lower Mainstem Spring/Summer-run,Interior Columbia,Middle Fork Salmon River                          ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1961,83,1,0,0,0.06,0.42,0.52,0,0,-99,83,-99,-99,0.578707313,0,N/A
Middle Fork Salmon River Lower Mainstem,81,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Lower Mainstem Spring/Summer-run,Interior Columbia,Middle Fork Salmon River                          ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1960,41,1,0,0,0.06,0.58,0.36,0,0,-99,41,-99,-99,0.711131039,0,N/A
Middle Fork Salmon River Lower Mainstem,81,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Lower Mainstem Spring/Summer-run,Interior Columbia,Middle Fork Salmon River                          ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1959,19,1,0,0,0.04,0.36,0.60,0,0,-99,19,-99,-99,0.689580077,0,N/A
Middle Fork Salmon River Lower Mainstem,81,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Lower Mainstem Spring/Summer-run,Interior Columbia,Middle Fork Salmon River                          ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1958,121,1,0,0,0.04,0.36,0.60,0,0,-99,121,-99,-99,0.745296473,0,N/A
Middle Fork Salmon River Lower Mainstem,81,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Lower Mainstem Spring/Summer-run,Interior Columbia,Middle Fork Salmon River                          ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1957,124,1,0,0,0.04,0.36,0.60,0,0,-99,124,-99,-99,0.622720401,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2007,51,1,0,0,0.04,0.19,0.74,0.03,0,-99,51,-99,-99,0.088,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2006,30,1,0,0,0,0.69,0.31,0,0,-99,30,-99,-99,0.079,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2005,108,1,0,0,0.03,0.53,0.43,0.02,0,-99,108,-99,-99,0.079,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2004,120,1,0,0,0.01,0.84,0.14,0.01,0,-99,120,-99,-99,0.108,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2003,276,1,0,0,0.02,0.15,0.81,0.02,0,-99,276,-99,-99,0.093881579,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2002,230,1,0,0,0.01,0.45,0.53,0.01,0,-99,230,-99,-99,0.12586598,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2001,322,1,0,0,0.01,0.91,0.08,0.01,0,-99,322,-99,-99,0.145,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2000,22,1,0,0,0.07,0.77,0.16,0,0,-99,22,-99,-99,0.057,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1999,11,1,0,0,0.12,0.65,0.15,0.08,0,-99,11,-99,-99,0.042,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1998,62,1,0,0,0,0.04,0.90,0.06,0,-99,62,-99,-99,0.057,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1997,85,1,0,0,0.05,0.49,0.46,0,0,-99,85,-99,-99,0.072,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1996,7,1,0,0,0.03,0.66,0.31,0,0,-99,7,-99,-99,0.05,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1995,1,1,0,0,0.04,0.36,0.60,0,0,-99,1,-99,-99,0.05,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1994,-99,1,0,0,0.04,0.36,0.60,0,0,-99,-99,-99,-99,0.095,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1993,-99,1,0,0,0,0.15,0.85,0,0,-99,-99,-99,-99,0.071,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1992,-99,1,0,0,0.02,0.57,0.42,0,0,-99,-99,-99,-99,0.079,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1991,-99,1,0,0,0.02,0.25,0.73,0,0,-99,-99,-99,-99,0.101,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1990,-99,1,0,0,0.01,0.47,0.53,0,0,-99,-99,-99,-99,0.121,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1989,-99,1,0,0,0,0.35,0.65,0,0,-99,-99,-99,-99,0.099,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1988,-99,1,0,0,0,0.18,0.82,0,0,-99,-99,-99,-99,0.135,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1987,-99,1,0,0,0,0.43,0.56,0,0,-99,-99,-99,-99,0.08,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1986,-99,1,0,0,0.03,0.35,0.61,0,0,-99,-99,-99,-99,0.08,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1985,-99,1,0,0,0,0.42,0.58,0,0,-99,-99,-99,-99,0.068,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1984,-99,1,0,0,0.04,0.36,0.60,0,0,-99,-99,-99,-99,0.1,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1983,-99,1,0,0,0.04,0.36,0.60,0,0,-99,-99,-99,-99,0.091,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1982,-99,1,0,0,0.04,0.36,0.60,0,0,-99,-99,-99,-99,0.085,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1981,-99,1,0,0,0,0.62,0.38,0,0,-99,-99,-99,-99,0.066,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1980,-99,1,0,0,0.04,0.36,0.60,0,0,-99,-99,-99,-99,0.032,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1979,-99,1,0,0,0.02,0.15,0.83,0,0,-99,-99,-99,-99,0.043,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1978,-99,1,0,0,0,0.09,0.91,0,0,-99,-99,-99,-99,0.184946463,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1977,13,1,0,0,0,0.71,0.28,0,0,-99,13,-99,-99,0.355808656,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1976,40,1,0,0,0.04,0.36,0.60,0,0,-99,40,-99,-99,0.005,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1975,80,1,0,0,0,0.17,0.83,0,0,-99,80,-99,-99,0.002,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1974,173,1,0,0,0.01,0.40,0.59,0,0,-99,173,-99,-99,0.409038961,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1973,133,1,0,0,0.01,0.12,0.88,0,0,-99,133,-99,-99,0.608659608,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1972,160,1,0,0,0.01,0.44,0.55,0,0,-99,160,-99,-99,0.548664396,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1971,160,1,0,0,0.07,0.39,0.55,0,0,-99,160,-99,-99,0.385802014,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1970,480,1,0,0,0.02,0.30,0.68,0,0,-99,480,-99,-99,0.493483474,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1969,160,1,0,0,0.04,0.46,0.50,0,0,-99,160,-99,-99,0.466907789,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1968,293,1,0,0,0.05,0.49,0.45,0,0,-99,293,-99,-99,0.490129952,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1967,66,1,0,0,0.08,0.23,0.69,0,0,-99,66,-99,-99,0.584850277,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1966,840,1,0,0,0.03,0.41,0.56,0,0,-99,840,-99,-99,0.490027963,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1965,266,1,0,0,0.08,0.40,0.53,0,0,-99,266,-99,-99,0.642881096,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1964,1814,1,0,0,0.04,0.38,0.58,0,0,-99,1814,-99,-99,0.619816219,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1963,533,1,0,0,0.04,0.32,0.65,0,0,-99,533,-99,-99,0.710131395,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1962,613,1,0,0,0.03,0.47,0.50,0,0,-99,613,-99,-99,0.693792187,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1961,706,1,0,0,0.06,0.42,0.52,0,0,-99,706,-99,-99,0.578707313,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1960,440,1,0,0,0.06,0.58,0.36,0,0,-99,440,-99,-99,0.711131039,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1959,533,1,0,0,0.04,0.36,0.60,0,0,-99,533,-99,-99,0.689580077,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1958,546,1,0,0,0.04,0.36,0.60,0,0,-99,546,-99,-99,0.745296473,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1957,680,1,0,0,0.04,0.36,0.60,0,0,-99,680,-99,-99,0.622720401,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2014,104,1,0,0,0.05,0.87,0.08,0,0,-99,104,-99,-99,0.124,0,N/A
Middle Fork Salmon River Upper Mainstem,80,Chinook Salmon (Snake River Spring/Summer-run ESU) - Middle Fork Salmon River Upper Mainstem Spring-run,Interior Columbia,Middle Fork Salmon,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,2013,49,1,0,0,0.30,0.36,0.34,0.01,0,-99,49,-99,-99,0.091,0,N/A
